;time_stamp;Name;Kernel;feature_cnt;type;Train_News;Train_Spam;Test_News;Test_Spam;True_News;True_Spam;False_News;False_Spam;Accuracy;Kappa;rauc;duration;News_TPR;News_FPR;News_Prec;News_Recall;News_F1;Spam_TPR;Spam_FPR;Spam_Prec;Spam_Recall;Spam_F1
4049;2017_09_25_12:09:48;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.031;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4050;2017_09_25_12:09:48;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.016;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4051;2017_09_25_12:09:48;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;24.0;60.0;18.0;42.0;16.67;13.67;56.64;0.018000000000000002;0.36;0.23;0.57;0.36;0.44;0.77;0.64;0.59;0.77;0.67
4052;2017_09_25_12:09:48;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;51.0;9.0;69.0;15.0;35.42;-10.53;44.41;0.03;0.77;0.88;0.42;0.77;0.54;0.12;0.23;0.38;0.12;0.18
4053;2017_09_25_12:10:05;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;57.0;56.0;22.0;9.0;39.58;57.29;79.08;16.754;0.86;0.28;0.72;0.86;0.78;0.72;0.14;0.86;0.72;0.78
4054;2017_09_25_12:10:05;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.485;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4055;2017_09_25_12:10:22;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;49.0;58.0;20.0;17.0;74.31;48.43;74.3;16.865;0.74;0.26;0.71;0.74;0.72;0.74;0.26;0.77;0.74;0.75
4056;2017_09_25_12:10:22;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.029;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4057;2017_09_25_12:10:22;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.053;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4058;2017_09_25_12:10:22;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.006;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4059;2017_09_25_12:10:22;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4060;2017_09_25_12:10:22;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.047;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4061;2017_09_25_12:10:22;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.032;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4062;2017_09_25_12:10:22;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.045;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4063;2017_09_25_12:10:22;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.032;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4064;2017_09_25_12:10:22;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;19.0;70.0;8.0;47.0;13.19;19.41;59.27;0.019;0.29;0.1;0.7;0.29;0.41;0.9;0.71;0.6;0.9;0.72
4065;2017_09_25_12:10:22;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;65.0;3.0;75.0;1.0;45.14;2.15;51.17;0.032;0.98;0.96;0.46;0.98;0.63;0.04;0.02;0.75;0.04;0.08
4066;2017_09_25_12:10:39;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;51.0;56.0;22.0;15.0;35.42;48.67;74.53;16.761;0.77;0.28;0.7;0.77;0.73;0.72;0.23;0.79;0.72;0.75
4067;2017_09_25_12:10:40;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.494;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4068;2017_09_25_12:10:57;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;48.0;59.0;19.0;18.0;74.31;48.31;74.18;16.754;0.73;0.24;0.72;0.73;0.72;0.76;0.27;0.77;0.76;0.76
4069;2017_09_25_12:10:57;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.021;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4070;2017_09_25_12:10:57;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.028;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4071;2017_09_25_12:10:57;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.02;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4072;2017_09_25_12:10:57;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.024;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4073;2017_09_25_12:10:57;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.038;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4074;2017_09_25_12:10:57;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.032;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4075;2017_09_25_12:10:57;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.028;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4076;2017_09_25_12:10:57;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.025;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4077;2017_09_25_12:10:57;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;62.0;7.0;71.0;4.0;43.06;2.7;51.46;0.016;0.94;0.91;0.47;0.94;0.63;0.09;0.06;0.64;0.09;0.16
4078;2017_09_25_12:10:57;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;65.0;3.0;75.0;1.0;45.14;2.15;51.17;0.035;0.98;0.96;0.46;0.98;0.63;0.04;0.02;0.75;0.04;0.08
4079;2017_09_25_12:11:14;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;55.0;58.0;20.0;11.0;38.19;57.09;78.85;16.669;0.83;0.26;0.73;0.83;0.78;0.74;0.17;0.84;0.74;0.79
4080;2017_09_25_12:11:14;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.501;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4081;2017_09_25_12:11:31;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;57.0;54.0;24.0;9.0;77.08;54.64;77.8;16.942999999999998;0.86;0.31;0.7;0.86;0.77;0.69;0.14;0.86;0.69;0.77
4082;2017_09_25_12:11:31;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.022;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4083;2017_09_25_12:11:31;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.031;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4084;2017_09_25_12:11:31;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.016;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4085;2017_09_25_12:11:31;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4086;2017_09_25_12:11:31;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.031;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4087;2017_09_25_12:11:31;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.031;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4088;2017_09_25_12:11:31;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.038;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4089;2017_09_25_12:11:31;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.016;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4090;2017_09_25_12:11:32;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;22.0;67.0;11.0;44.0;15.28;20.0;59.62;0.018000000000000002;0.33;0.14;0.67;0.33;0.44;0.86;0.67;0.6;0.86;0.71
4091;2017_09_25_12:11:32;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;64.0;6.0;72.0;2.0;44.44;4.31;52.33;0.031;0.97;0.92;0.47;0.97;0.63;0.08;0.03;0.75;0.08;0.14
4092;2017_09_25_12:11:48;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;55.0;61.0;17.0;11.0;38.19;61.11;80.77;16.156;0.83;0.22;0.76;0.83;0.79;0.78;0.17;0.85;0.78;0.81
4093;2017_09_25_12:11:48;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.585;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4094;2017_09_25_12:12:05;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;50.0;62.0;16.0;16.0;77.78;55.24;77.62;16.938;0.76;0.21;0.76;0.76;0.76;0.79;0.24;0.79;0.79;0.79
4095;2017_09_25_12:08:39;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4096;2017_09_25_12:08:39;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.016;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4097;2017_09_25_12:08:39;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.012;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4098;2017_09_25_12:08:39;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4099;2017_09_25_12:08:39;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.05;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4100;2017_09_25_12:08:39;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.031;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4101;2017_09_25_12:08:39;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.031;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4102;2017_09_25_12:08:39;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.02;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4103;2017_09_25_12:08:40;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;44.0;34.0;44.0;22.0;30.56;10.0;55.13;0.016;0.67;0.56;0.5;0.67;0.57;0.44;0.33;0.61;0.44;0.51
4104;2017_09_25_12:08:40;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;25.0;58.0;20.0;41.0;17.36;12.54;56.12;0.037000000000000005;0.38;0.26;0.56;0.38;0.45;0.74;0.62;0.59;0.74;0.66
4105;2017_09_25_12:08:56;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;59.0;57.0;21.0;7.0;40.97;61.47;81.24;16.558;0.89;0.27;0.74;0.89;0.81;0.73;0.11;0.89;0.73;0.8
4106;2017_09_25_12:08:57;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.809;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4107;2017_09_25_12:09:13;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;47.0;62.0;16.0;19.0;75.69;50.88;75.35;16.505;0.71;0.21;0.75;0.71;0.73;0.79;0.29;0.77;0.79;0.78
4108;2017_09_25_12:09:14;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4109;2017_09_25_12:09:14;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.038;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4110;2017_09_25_12:09:14;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.016;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4111;2017_09_25_12:09:14;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4112;2017_09_25_12:09:14;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.038;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4113;2017_09_25_12:09:14;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.016;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4114;2017_09_25_12:09:14;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.031;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4115;2017_09_25_12:09:14;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.018000000000000002;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4116;2017_09_25_12:09:14;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;34.0;40.0;38.0;32.0;23.61;2.78;51.4;0.016;0.52;0.49;0.47;0.52;0.49;0.51;0.48;0.56;0.51;0.53
4117;2017_09_25_12:09:14;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;45.0;20.0;58.0;21.0;31.25;-5.92;46.91;0.038;0.68;0.74;0.44;0.68;0.53;0.26;0.32;0.49;0.26;0.34
4118;2017_09_25_12:09:30;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;58.0;20.0;12.0;37.5;55.66;78.09;16.017;0.82;0.26;0.73;0.82;0.77;0.74;0.18;0.83;0.74;0.78
4119;2017_09_25_12:09:31;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.528;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4120;2017_09_25_12:09:47;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;50.0;59.0;19.0;16.0;75.69;51.22;75.7;16.75;0.76;0.24;0.72;0.76;0.74;0.76;0.24;0.79;0.76;0.77
4121;2017_09_25_12:09:47;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4122;2017_09_25_12:09:47;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.016;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4123;2017_09_25_12:09:47;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.0;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4124;2017_09_25_12:09:47;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.031;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4125;2017_09_25_12:09:48;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.053;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4126;2017_09_25_12:09:48;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.016;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4127;2017_09_25_12:09:48;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.031;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4128;2017_09_25_12:09:48;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.016;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4129;2017_09_25_12:09:48;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;24.0;60.0;18.0;42.0;16.67;13.67;56.64;0.018000000000000002;0.36;0.23;0.57;0.36;0.44;0.77;0.64;0.59;0.77;0.67
4130;2017_09_25_12:09:48;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;51.0;9.0;69.0;15.0;35.42;-10.53;44.41;0.03;0.77;0.88;0.42;0.77;0.54;0.12;0.23;0.38;0.12;0.18
4131;2017_09_25_12:10:05;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;57.0;56.0;22.0;9.0;39.58;57.29;79.08;16.754;0.86;0.28;0.72;0.86;0.78;0.72;0.14;0.86;0.72;0.78
4132;2017_09_25_12:10:05;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.485;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4133;2017_09_25_12:10:22;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;49.0;58.0;20.0;17.0;74.31;48.43;74.3;16.865;0.74;0.26;0.71;0.74;0.72;0.74;0.26;0.77;0.74;0.75
4134;2017_09_25_12:10:22;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.028999999999999998;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4135;2017_09_25_12:10:22;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.053;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4136;2017_09_25_12:10:22;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.006;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4137;2017_09_25_12:10:22;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4138;2017_09_25_12:10:22;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.047;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4139;2017_09_25_12:10:22;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.032;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4140;2017_09_25_12:10:22;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.045;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4141;2017_09_25_12:10:22;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.032;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4142;2017_09_25_12:10:22;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;19.0;70.0;8.0;47.0;13.19;19.41;59.27;0.019;0.29;0.1;0.7;0.29;0.41;0.9;0.71;0.6;0.9;0.72
4143;2017_09_25_12:10:22;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;65.0;3.0;75.0;1.0;45.14;2.15;51.17;0.032;0.98;0.96;0.46;0.98;0.63;0.04;0.02;0.75;0.04;0.08
4144;2017_09_25_12:10:39;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;51.0;56.0;22.0;15.0;35.42;48.67;74.53;16.761;0.77;0.28;0.7;0.77;0.73;0.72;0.23;0.79;0.72;0.75
4145;2017_09_25_12:10:40;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.494;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4146;2017_09_25_12:10:57;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;48.0;59.0;19.0;18.0;74.31;48.31;74.18;16.754;0.73;0.24;0.72;0.73;0.72;0.76;0.27;0.77;0.76;0.76
4147;2017_09_25_12:10:57;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.021;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4148;2017_09_25_12:10:57;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.027999999999999997;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4149;2017_09_25_12:10:57;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.02;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4150;2017_09_25_12:10:57;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.024;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
4151;2017_09_25_12:10:57;SVC;linear;;descriptive_features;175.0;159.0;66.0;78.0;59.0;53.0;25.0;7.0;40.97;56.16;78.67;0.038;0.89;0.32;0.7;0.89;0.78;0.68;0.11;0.88;0.68;0.77
4152;2017_09_25_12:10:57;SVC;poly;;descriptive_features;175.0;159.0;66.0;78.0;47.0;47.0;31.0;19.0;32.64;31.03;65.73;0.032;0.71;0.4;0.6;0.71;0.65;0.6;0.29;0.71;0.6;0.65
4153;2017_09_25_12:10:57;SVC;rbf;;descriptive_features;175.0;159.0;66.0;78.0;56.0;58.0;20.0;10.0;38.89;58.53;79.6;0.027999999999999997;0.85;0.26;0.74;0.85;0.79;0.74;0.15;0.85;0.74;0.79
4154;2017_09_25_12:10:57;SVC;sigmoid;;descriptive_features;175.0;159.0;66.0;78.0;46.0;55.0;23.0;20.0;31.94;40.07;70.1;0.025;0.7;0.29;0.67;0.7;0.68;0.71;0.3;0.73;0.71;0.72
4155;2017_09_25_12:10:57;SGD;;;descriptive_features;175.0;159.0;66.0;78.0;62.0;7.0;71.0;4.0;43.06;2.7;51.46;0.016;0.94;0.91;0.47;0.94;0.63;0.09;0.06;0.64;0.09;0.16
4156;2017_09_25_12:10:57;MLP;;;descriptive_features;175.0;159.0;66.0;78.0;65.0;3.0;75.0;1.0;45.14;2.15;51.17;0.035;0.98;0.96;0.46;0.98;0.63;0.04;0.02;0.75;0.04;0.08
4157;2017_09_25_12:11:14;RandomForest;;;descriptive_features;175.0;159.0;66.0;78.0;55.0;58.0;20.0;11.0;38.19;57.09;78.85;16.669;0.83;0.26;0.73;0.83;0.78;0.74;0.17;0.84;0.74;0.79
4158;2017_09_25_12:11:14;AdaBoost;;;descriptive_features;175.0;159.0;66.0;78.0;54.0;55.0;23.0;12.0;37.5;51.67;76.17;0.501;0.82;0.29;0.7;0.82;0.76;0.71;0.18;0.82;0.71;0.76
4159;2017_09_25_12:11:31;Vote;;;descriptive_features;175.0;159.0;66.0;78.0;57.0;54.0;24.0;9.0;77.08;54.64;77.8;16.942999999999998;0.86;0.31;0.7;0.86;0.77;0.69;0.14;0.86;0.69;0.77
4160;2017_09_25_12:08:39;LogisticRegression;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;28.0;50.0;10.0;38.89;19.82;60.37;0.016;0.85;0.64;0.53;0.85;0.65;0.36;0.15;0.74;0.36;0.48
4161;2017_09_25_12:08:39;GaussianNB;;;descriptive_features;175.0;159.0;66.0;78.0;28.0;58.0;20.0;38.0;19.44;17.14;58.39;0.016;0.42;0.26;0.58;0.42;0.49;0.74;0.58;0.6;0.74;0.66
4162;2017_09_25_12:08:39;MultinomialNB;;;descriptive_features;175.0;159.0;66.0;78.0;18.0;71.0;7.0;48.0;12.5;19.22;59.15;0.012;0.27;0.09;0.72;0.27;0.39;0.91;0.73;0.6;0.91;0.72
4163;2017_09_25_12:08:39;BernoulliNB;;;descriptive_features;175.0;159.0;66.0;78.0;56.0;56.0;22.0;10.0;38.89;55.86;78.32;0.016;0.85;0.28;0.72;0.85;0.78;0.72;0.15;0.85;0.72;0.78
